,smiles,mols
976,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.C1=CC=C(C=C1)S(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A760>
977,CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AF80>
978,C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A080>
979,CC(=O)OC1C(CC2C1(CCC3C2CCC4C3(CC(C(C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A120>
980,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A7B0>
981,CC(CN1CCN(CCN(CCN(CC1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O.[Gd+3],<rdkit.Chem.rdchem.Mol object at 0x0000023A3412ABC0>
982,CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O.[Gd+3],<rdkit.Chem.rdchem.Mol object at 0x0000023A3412ACB0>
983,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AAD0>
984,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A8A0>
985,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A6C0>
986,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AF30>
987,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A990>
988,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)NC(CCC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AA30>
989,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A940>
990,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A440>
991,CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AA80>
992,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AD50>
993,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A3A0>
994,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C(CC3=CC=CS3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A800>
995,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A300>
996,[Cl-].[Cl-].[Sr+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AD00>
997,CC(C(=O)[O-])O.[NH4+],<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A8F0>
998,O.[O-]S(=O)(=O)[O-].[Zn+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A670>
999,C1C(O1)CCl.C(CNCCNCCNCCN)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A260>
1000,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)C#N)CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AB20>
1001,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)O)C)O)F)C)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AC60>
1002,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CCCCC34.CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AB70>
1003,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34.CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A350>
1004,CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1NC(=NC2=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A0D0>
1005,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.OS(=O)(=O)O.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412ADF0>
1006,CC(CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A2B0>
1007,CCCC1(CC(=O)C(=C(O1)O)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)CCC4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A170>
1008,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AEE0>
1009,CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C(=O)O)C)S(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AC10>
1010,CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AE90>
1011,CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412AE40>
1012,CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A9E0>
1013,CC1=C(C(C(=C(N1)N)C(=O)OC2CN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A580>
1014,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2C4(CC4)N)F)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A030>
1015,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C5=NC6=CC=CC=C6N5C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A5D0>
1016,C1CC1C(C2CC2)NC3=NCCO3,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A1C0>
1017,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2C=CC(=O)OC(C)(C)C)C(=O)OCC)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412ADA0>
1018,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A3412A3F0>
1019,CCNC1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FCB7670>
1020,CN1C2=CC=CC=C2C(C3=C(S1(=O)=O)C=C(C=C3)Cl)NCCCCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FCB7580>
1021,C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=C(C=C3)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D080>
1022,CCCC(CCC)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DA80>
1023,CC(=O)NCCCS(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DDA0>
1024,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D8A0>
1025,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D3A0>
1026,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D260>
1027,CC1C2C(C(=O)N2C(=C1SC3CN4C=NC=[N+]4C3)C(=O)[O-])C(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DC60>
1028,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.O.O.[Fe+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D300>
1029,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O.C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)O)O)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DDF0>
1030,CCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)COC(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D3F0>
1031,CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DE90>
1032,COC1C(C(C(C(O1)CNC(=O)N(CCCl)N=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DD50>
1033,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DC10>
1034,COC1=[N+](N=CC(=C1)N)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DAD0>
1035,C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D990>
1036,C1COCCN1CCOC(=O)C2=C(N=CC=C2)NC3=CC=CC(=C3)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D850>
1037,C(C(=O)O)O.[NH2-].[NH2-].[Pt+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D710>
1038,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CN)N)N)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D5D0>
1039,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D490>
1040,CON=C1CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D350>
1041,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D210>
1042,CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D0D0>
1043,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D2B0>
1044,CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D4E0>
1045,CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D440>
1046,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3.C1=CC=C(C=C1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DB70>
1047,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D170>
1048,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C.CC(=O)C(C(C(=O)C)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DEE0>
1049,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DBC0>
1050,CC(=O)[O-].CC(=O)[O-].O.[Ca+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D1C0>
1051,C1=NNC2=C1NC=NC2=O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D580>
1052,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O.C(C(CO)(CO)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D6C0>
1053,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(=O)CO)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DF80>
1054,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DF30>
1055,CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)C=CC34C)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DB20>
1056,CC(C1CCCCC1)(C2=CC(=CC(=C2N)Br)Br)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DA30>
1057,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl.C(CS(=O)(=O)O)S(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D620>
1058,CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC4CCCCC4)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D530>
1059,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D120>
1060,COC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D030>
1061,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D760>
1062,C1CC(OC1)N2C=C(C(=O)NC2=O)F.C1=CNC(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D9E0>
1063,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN.C1=CC(=C(C=C1CC(C(=O)O)N)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DD00>
1064,CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D800>
1065,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D940>
1066,C1CC2(CC=C1)COC(OC2)C3=CC=CO3,<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6DE40>
1067,[Se-2],<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D8F0>
1068,C1=C(NC=N1)CC(C(=O)[O-])N=C(CC[NH-])[O-].[Zn+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A30E6D670>
1069,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C.CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A382B0>
1070,CC(C)(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38760>
1071,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC(=O)C)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38800>
1072,CCCC1=NC(=C2N1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38710>
1073,CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A381C0>
1074,C1CCN(C1)CCO.C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38F80>
1075,[OH-].[OH-].[OH-].[OH-].[Al+3],<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38210>
1076,CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O.Br.[Br-],<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38CB0>
1077,CC(C1C2CC(=C(N2C1=O)C(=O)O)SC3CCN(C3)C(=N)C)O.C1=CC=C(C=C1)C(=O)NCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38DF0>
1078,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38440>
1079,C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38F30>
1080,C1CCC2C(C1)C(=O)N(C2=O)CCCCN3CCN(CC3)C4=NSC5=CC=CC=C54,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A388A0>
1081,C1=NC2=C(N1C3C(C(C(O3)CO)O)F)N=C(N=C2N)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38AD0>
1082,CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A380D0>
1083,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38080>
1084,C1CCC2CN(CC2C1)C(=O)CC(CC3=CC=CC=C3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38120>
1085,C#CCNC1CCC2=CC=CC=C12,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38170>
1086,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A386C0>
1087,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38940>
1088,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3.C(C(C(=O)O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38620>
1089,C1CC2C(=O)NC(CSSCCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CNC4=CC=CC=C43)CC(=O)O)CCCCN=C(N)N)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38030>
1090,CC1=NC=C(C=C1)C2=NC=C(C=C2C3=CC=C(C=C3)S(=O)(=O)C)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A385D0>
1091,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38D00>
1092,C1=CC(=C(C=C1CC(C(=O)O)N)O)O.C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38E40>
1093,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C.CC(=O)NC1=CC=C(C=C1)O.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38670>
1094,C(C(C(C(C(C=O)N)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38580>
1095,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A387B0>
1096,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A383A0>
1097,CC1(C(=O)N2C(C(=O)N3CCCC3C2O1)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C.CN1C=NC2=C1C(=O)N(C(=O)N2C)C.C(C(C(=O)O)O)(C(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A384E0>
1098,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C.C(C(C(=O)O)N)S.C(C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38530>
1099,CC(C)CC(CC(=O)O)CN,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38850>
1100,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38C60>
1101,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)OP(=O)(O)O)S(=O)(=O)C3=CC=C(C=C3)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38DA0>
1102,CC(C)CCC(=O)CC1C2=CC=CC=C2C(=O)N1C3=NC4=C(C=C3)C=CC(=N4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38C10>
1103,COC1=CC(=CC(=C1)OC)OC.C1=C(C=C(C=C1O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38B70>
1104,C1=CC=C2C(=C1)C=CC=NN2,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38B20>
1105,C(CO)CSCC(C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A388F0>
1106,CC(=O)OC1=CC=CC=C1C(=O)O.C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38A30>
1107,[N]=O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38490>
1108,CC12CCC(=O)C=C1C3CC3C4C2CCC5(C4C6CC6C57CCC(=O)O7)C.CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A389E0>
1109,CCC(C(C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5CC(OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38BC0>
1110,CC(C)(C)C(C(=O)NC(CC1=CC=CC=C1)C(CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)C(C(C)(C)C)NC(=O)OC)O)NC(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38A80>
1111,C1CC2CN(C(=O)C3=C2C(=CC=C3)C1)C4CN5CCC4CC5,<rdkit.Chem.rdchem.Mol object at 0x0000023A05A38E90>
1112,CC(=O)NC1=CC=C(C=C1)O.CC(=O)OC1=CC=CC=C1C(=O)O.CN1C=NC2=C1C(=O)N(C(=O)N2C)C.C1=CC=C(C(=C1)C(=O)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF2A530>
1113,CC12CCC(=O)C=C1CC(C3C24C(O4)CC5(C3CCC56CCC(=O)O6)C)C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF2A800>
1114,C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF2AC60>
1115,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF2A490>
1116,CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(C(NC(=O)C2C(CCN2C(=O)C(NC(=O)C(NC(=O)C3CC(CN3C(=O)C(NC1=O)C(C)O)O)C(C(C4=CC=C(C=C4)O)O)O)C(CCN)O)O)NCCN)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF2A940>
1117,C1=CC=C(C=C1)C(=O)C2=C(C(=CC=C2)CC(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF2A9E0>
1118,CC1=CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF2A300>
1119,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NC(=O)NN3)C4=CC=C(C=C4)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF2ACB0>
1120,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C.C1=CC(=CN=C1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF2AF80>
1121,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF2A2B0>
1122,CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF2A580>
1123,C=C1C(CC(C1CO)O)N2C=NC3=C2NC(=NC3=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF2AEE0>
